Country,Date,Cases,Deaths,Recovered,Active,Critical,Tests,Population,Vaccinated
Brazil,2023-10-12,321,44,388,362,21,66049,5790365,93916
Brazil,2023-07-10,999,55,972,123,48,99223,5230161,62403
Brazil,2023-11-06,658,20,663,492,48,80590,16937211,84921
Brazil,2023-11-02,395,82,643,26,31,49928,6648506,35074
Brazil,2023-10-09,716,26,399,138,48,91745,1253419,97015
Brazil,2023-03-02,545,28,551,212,49,37952,3309392,8336
Brazil,2023-03-23,683,49,128,228,49,68855,15304347,18694
Brazil,2023-01-03,542,47,377,250,27,70055,9701117,57251
Brazil,2023-04-11,315,61,127,425,26,47178,15215447,90212
Brazil,2023-06-03,991,32,166,375,37,19338,9771931,76013
Brazil,2023-02-14,14,92,131,424,1,42162,5018072,81747
Brazil,2023-07-15,814,6,804,68,0,56988,5180246,59328
Brazil,2023-06-16,608,61,801,427,31,46734,10100839,11769
Brazil,2023-08-06,853,13,702,200,43,59515,2792987,7407
Brazil,2023-10-18,109,29,883,191,20,30506,19673832,31457
Brazil,2023-02-25,633,51,396,221,18,89734,11971700,53567
Brazil,2023-03-10,364,75,745,354,16,7912,13063428,47572
Brazil,2023-06-11,947,75,922,49,20,25627,14647938,87169
Brazil,2023-11-06,262,8,233,239,13,59264,3438184,96557
Brazil,2023-05-11,922,5,346,420,31,7390,5445107,82317
Brazil,2023-02-07,578,38,572,387,8,44148,5199898,9766
Brazil,2023-09-27,462,7,332,192,5,69670,13083434,67321
Brazil,2023-05-24,959,35,804,376,0,50521,12571601,15173
Brazil,2023-01-26,38,18,344,472,9,1402,18240664,27457
Brazil,2023-06-15,904,64,913,114,9,18511,6593407,38862
Brazil,2023-05-25,823,50,230,146,35,35811,19597760,76222
Brazil,2023-02-06,2,77,208,259,50,85987,9441331,43355
Brazil,2023-06-15,676,99,930,103,32,59933,14629383,73967
Brazil,2023-05-27,278,43,491,326,25,5071,18507309,67828
Brazil,2023-02-02,273,63,163,195,19,23267,7606500,27018
Brazil,2023-09-17,823,80,118,106,4,57785,4163611,25837
Brazil,2023-05-05,938,50,73,492,12,55660,18971479,21990
Brazil,2023-10-26,295,99,949,480,48,90139,8136838,11309
Brazil,2023-07-05,780,4,452,419,13,93745,17111736,82045
Brazil,2023-02-08,995,71,938,438,29,40753,4421489,66439
Brazil,2023-03-01,391,27,106,371,8,67772,7998276,78779
Brazil,2023-11-06,172,84,301,77,34,41415,18285112,15373
Brazil,2023-02-15,756,39,427,245,10,1516,13010935,40027
Brazil,2023-03-30,15,4,816,390,39,7925,11378622,93851
Brazil,2023-02-02,846,7,579,146,12,24946,1205185,31079
Brazil,2023-08-29,852,33,638,298,21,17079,11623503,39998
Brazil,2023-02-17,95,79,338,448,26,14852,4585397,90657
Brazil,2023-01-02,701,1,999,189,0,33229,3274206,15994
Brazil,2023-10-14,198,47,139,331,23,99619,14682799,95908
Brazil,2023-04-28,86,36,113,144,40,64240,2297865,64391
Brazil,2023-11-08,342,20,139,91,42,58598,16516485,58060
Brazil,2023-07-28,958,76,500,59,13,43573,10858036,25520
Brazil,2023-06-02,738,66,678,353,20,38055,11786174,85245
Brazil,2023-02-20,530,20,241,39,19,37646,8417530,45266
Brazil,2023-08-23,948,81,238,425,20,39744,1063940,4141
Brazil,2023-02-04,54,27,342,418,34,63161,8095918,73328
Brazil,2023-01-01,373,7,886,100,11,55375,6043077,47825
Brazil,2023-08-03,214,68,830,84,28,32469,13703510,80931
Brazil,2023-02-04,169,93,56,491,39,77432,5141202,28752
Brazil,2023-10-28,83,64,183,463,30,82418,13557800,31676
Brazil,2023-10-12,827,32,665,315,13,5901,8398060,44753
Brazil,2023-04-19,175,71,426,446,47,92431,15694284,3859
Brazil,2023-11-07,663,76,30,342,28,26979,7423660,22863
Brazil,2023-04-09,782,28,63,337,13,14260,10884819,43513
Brazil,2023-07-07,240,40,987,55,13,68488,9199580,87231
Brazil,2023-09-18,173,72,970,336,37,83697,10742523,18385
Brazil,2023-08-28,621,95,547,183,5,45544,15864745,41639
Brazil,2023-11-12,246,37,590,288,42,12540,5705151,58883
Brazil,2023-05-19,234,66,921,469,7,20940,16764079,98077
Brazil,2023-06-10,467,80,536,384,45,19113,8836089,68905
Brazil,2023-09-30,987,97,860,244,43,71491,10466256,66049
Brazil,2023-02-06,843,9,916,264,30,52074,6434763,27391
Brazil,2023-02-12,571,15,37,18,46,71450,7292323,5506
Brazil,2023-08-29,69,53,619,37,49,97626,17192891,57820
Brazil,2023-03-19,459,78,239,349,40,46840,18330568,83740
Brazil,2023-08-06,698,90,111,168,31,26974,14804472,23388
Brazil,2023-02-23,863,63,467,124,24,6354,19115448,39616
Brazil,2023-04-12,274,55,655,328,32,20041,7073076,93200
Brazil,2023-08-25,142,10,471,243,17,88032,9118566,13523
Brazil,2023-07-27,494,50,635,366,4,43595,15016998,39865
Brazil,2023-09-11,428,42,882,274,18,95182,10400254,37604
Brazil,2023-01-12,235,50,618,208,26,13040,19004118,68432
Brazil,2023-07-31,322,49,191,83,47,21385,9673712,6282
Brazil,2023-02-22,203,13,8,271,38,7650,2224349,62397
Brazil,2023-05-10,622,44,802,460,47,81609,2666353,28244
Brazil,2023-01-23,857,10,186,121,41,58588,13981661,46373
Brazil,2023-03-20,836,72,881,141,37,4713,18735037,72039
Brazil,2023-10-18,219,2,835,165,42,27997,18551499,67772
Brazil,2023-04-25,88,86,820,25,16,41117,15170404,88241
Brazil,2023-11-18,968,35,8,121,35,45595,18602053,19021
Brazil,2023-01-29,700,60,505,193,15,71480,16443989,18072
Brazil,2023-10-16,626,96,16,447,15,8435,1080467,93981
Brazil,2023-02-23,645,14,522,337,46,20251,17639801,50345
Brazil,2023-09-05,930,62,378,363,34,85062,1315747,93110
Brazil,2023-03-18,76,2,34,283,15,33145,1800080,91882
Brazil,2023-09-20,891,87,224,78,38,69059,3175693,68800
Brazil,2023-03-05,434,89,468,313,14,30720,1564514,81904
Brazil,2023-07-07,542,99,719,1,18,20417,11879124,78328
Brazil,2023-07-05,908,33,502,394,28,52821,5569465,1768
Brazil,2023-10-26,801,43,114,207,32,12447,14008141,24592
Brazil,2023-01-05,14,63,889,233,16,92979,4948079,21296
Brazil,2023-03-06,978,79,820,366,49,50214,5355575,37210
Brazil,2023-04-10,702,79,24,185,0,55277,13859236,93693
Brazil,2023-04-09,432,93,668,419,14,30584,6644670,63979
Brazil,2023-11-22,139,62,946,341,2,32592,4964708,39659
Brazil,2023-04-23,601,85,863,233,23,26382,1423088,23490
Brazil,2023-06-15,263,37,680,324,21,90460,17226554,52523
Brazil,2023-06-14,634,1,188,371,50,3945,2809761,64879
Brazil,2023-06-10,214,71,881,268,27,22511,9652046,69751
Brazil,2023-01-15,160,70,32,125,46,4074,3761051,1346
Brazil,2023-06-27,870,50,97,452,30,72817,17756785,77845
Brazil,2023-01-08,434,39,634,244,48,33098,9536640,59195
Brazil,2023-10-26,90,73,266,374,17,37442,10198401,96657
Brazil,2023-09-09,250,2,765,176,38,24788,13313807,43098
Brazil,2023-06-21,688,37,100,242,45,52027,2211662,2733
Brazil,2023-04-17,942,2,672,81,23,84300,13296919,75139
Brazil,2023-03-02,867,87,832,112,24,28094,4303733,57740
Brazil,2023-02-22,852,6,615,113,3,21842,18237121,37195
Brazil,2023-09-22,582,40,26,143,22,65793,13618207,23315
Brazil,2023-03-05,534,19,350,117,36,5877,19900204,14667
Brazil,2023-01-24,201,35,781,111,18,54761,13937822,68616
Brazil,2023-08-29,691,38,749,93,38,13896,17113261,53361
Brazil,2023-05-25,411,58,982,185,13,8654,8354488,61412
Brazil,2023-07-18,543,31,804,353,33,88050,15474919,36068
Brazil,2023-01-23,738,71,564,300,10,61012,16890322,28774
Brazil,2023-05-27,500,3,719,162,16,44776,14400557,4665
Brazil,2023-05-22,252,85,867,134,11,67561,9752864,99039
Brazil,2023-09-04,944,3,255,183,29,44125,17296943,17820
Brazil,2023-08-02,727,36,709,213,43,81819,4772401,28267
Brazil,2023-01-07,428,56,772,400,49,12786,14276752,60431
Brazil,2023-01-26,706,29,60,152,33,26720,2662586,45959
Brazil,2023-03-26,770,44,775,429,10,77098,10895440,30059
Brazil,2023-07-21,582,41,234,147,34,59321,12456006,61905
Brazil,2023-04-16,447,94,510,405,23,52591,2192422,827
Brazil,2023-07-13,679,42,445,406,47,13968,6812480,43862
Brazil,2023-07-19,338,9,145,215,16,68162,8972130,17246
Brazil,2023-08-12,437,28,640,51,31,15887,11167802,12799
Brazil,2023-06-14,991,71,571,88,31,77877,14958963,62878
Brazil,2023-11-24,534,7,942,144,42,96510,11377954,4990
Brazil,2023-03-14,576,35,154,407,38,14592,15028403,54384
Brazil,2023-04-25,593,95,197,309,0,3539,4267167,39631
Brazil,2023-09-18,213,44,695,78,44,28668,3609022,14404
Brazil,2023-10-05,17,35,464,253,46,35325,12296428,58542
Brazil,2023-02-22,433,86,935,194,41,19757,17618788,39472
Brazil,2023-02-19,763,78,229,265,14,71710,16882306,6839
Brazil,2023-10-24,680,48,801,249,15,97761,2711241,87140
Brazil,2023-10-26,680,94,906,188,42,64641,2646488,66814
Brazil,2023-10-20,556,22,610,108,8,49419,3450753,78476
Brazil,2023-01-24,838,77,483,237,33,7550,15941109,79556
Brazil,2023-09-28,75,13,695,419,11,57780,10876455,99274
Brazil,2023-10-29,574,46,98,440,27,22639,14569967,62677
Brazil,2023-07-04,760,75,275,75,27,77921,13396922,29442
Brazil,2023-04-18,582,66,809,113,32,4471,6395313,52854
Brazil,2023-11-07,317,60,604,71,3,53439,1072316,64636
Brazil,2023-01-20,275,69,173,228,12,42136,1979897,6768
Brazil,2023-06-09,952,58,176,27,28,30630,16339189,33461
Brazil,2023-07-09,830,27,322,248,21,66902,3884750,77672
Brazil,2023-08-29,258,44,506,402,39,83536,16846801,42974
Brazil,2023-01-23,990,53,586,313,42,92485,12123038,18774
Brazil,2023-06-28,304,9,462,307,14,86072,6367141,3534
Brazil,2023-11-15,296,3,592,17,49,84056,4814287,81803
Brazil,2023-08-01,208,30,708,431,1,53452,5981471,43456
Brazil,2023-10-27,373,64,955,179,33,28165,2529450,12694
Brazil,2023-08-04,353,43,347,59,9,86242,11619458,82646
Brazil,2023-07-07,714,97,933,267,3,70645,4858333,187
Brazil,2023-04-16,239,55,680,383,9,73743,17375190,38954
Brazil,2023-11-15,852,100,823,89,29,4614,3184786,79166
Brazil,2023-10-26,520,77,866,265,30,61138,4760753,32028
Brazil,2023-03-04,34,78,939,428,2,80102,14889953,70119
Brazil,2023-05-10,737,54,619,86,21,19056,13408518,83117
Brazil,2023-10-07,235,17,14,313,47,53690,14134362,11922
Brazil,2023-03-19,554,78,498,271,1,8757,1973119,64899
Brazil,2023-04-07,822,41,1000,344,30,46924,13928294,16573
Brazil,2023-02-06,725,13,586,343,40,92450,12125341,59955
Brazil,2023-08-04,418,33,531,403,41,59650,8114805,19350
Brazil,2023-11-08,363,96,188,491,42,34508,9635015,16312
Brazil,2023-09-13,390,26,215,68,43,48841,8297834,74770
Brazil,2023-08-26,286,94,521,357,6,12075,10017838,9579
Brazil,2023-09-02,958,68,493,154,15,59817,16973898,93636
Brazil,2023-08-14,409,26,172,339,37,75739,2046922,54646
Brazil,2023-06-02,350,73,878,352,50,86568,4837711,10472
Brazil,2023-07-07,930,20,315,470,40,19976,14395665,71206
Brazil,2023-03-06,209,68,59,467,31,80233,5041438,22452
Brazil,2023-02-28,574,75,110,321,13,74175,9534275,39060
Brazil,2023-05-05,54,14,16,162,39,5825,18873308,6771
Brazil,2023-01-04,944,53,851,344,11,72019,6584266,16096
Brazil,2023-06-02,948,53,852,19,21,45010,13805628,9165
Brazil,2023-08-01,177,50,590,14,37,26252,1631645,27597
Brazil,2023-02-22,909,61,139,251,30,11614,16603567,73313
Brazil,2023-11-24,186,45,438,44,29,78967,5917892,54142
Brazil,2023-02-01,638,37,455,265,10,40391,5101390,71183
Brazil,2023-05-12,967,75,323,95,34,76027,8523113,58532
Brazil,2023-02-18,755,58,516,418,49,24128,4744449,83850
Brazil,2023-03-02,393,5,905,470,34,95766,2739338,37971
Brazil,2023-11-14,247,10,692,89,41,93616,5220925,74158
Brazil,2023-02-16,852,17,541,305,19,43062,17982746,38475
Brazil,2023-06-20,250,29,932,113,46,57710,8466837,72779
Brazil,2023-06-06,26,78,176,120,30,29280,6645063,56476
Brazil,2023-10-11,904,98,772,264,32,1925,9836041,11312
Brazil,2023-11-13,256,67,678,40,48,68761,14664359,38674
Brazil,2023-01-16,180,83,782,415,28,81792,16109522,68045
Brazil,2023-10-17,683,84,535,170,18,13479,15923600,48985
Brazil,2023-11-25,391,81,347,107,2,78374,10524731,5507
Brazil,2023-01-21,1,23,631,245,3,82451,8543522,14421
Brazil,2023-04-30,64,72,375,152,37,77140,4626838,63051
Brazil,2023-06-05,382,97,768,94,27,70515,8659541,17194
Brazil,2023-09-16,759,26,479,178,13,58653,18394789,14365
Brazil,2023-10-31,981,27,959,169,0,7650,5933061,5541
Brazil,2023-01-25,996,22,342,434,47,27943,15080725,60090
Brazil,2023-11-28,936,79,946,109,43,67783,4739138,87349
Brazil,2023-05-12,980,94,283,245,17,71406,2359044,98271
Brazil,2023-01-11,371,71,936,383,17,30908,8900166,65411
Brazil,2023-08-02,245,9,178,394,21,6852,13752413,42746
Brazil,2023-02-21,675,23,924,237,38,35394,9548290,86019
Brazil,2023-06-15,108,78,511,210,13,67416,6081375,57626
Brazil,2023-11-13,967,85,14,52,34,69946,5399151,54621
Brazil,2023-10-10,165,78,557,451,24,61648,12068287,76535
Brazil,2023-08-31,328,74,255,449,12,81391,15212253,25590
Brazil,2023-09-02,342,58,118,462,22,6517,13467966,25750
Brazil,2023-03-19,148,41,748,413,28,95948,1081621,85163
Brazil,2023-10-05,551,63,521,11,7,87738,5985132,27600
Brazil,2023-09-06,543,73,432,62,8,35941,16724418,53553
Brazil,2023-01-06,829,42,646,329,32,98094,17064368,18585
Brazil,2023-04-15,611,47,65,111,8,26918,3561047,32655
Brazil,2023-06-11,707,52,546,200,11,23500,6131744,76891
Brazil,2023-07-10,763,8,685,97,30,74391,16156097,65111
Brazil,2023-08-13,810,97,978,211,17,44425,5103730,719
Brazil,2023-03-13,354,57,454,136,1,65575,8738306,15008
Brazil,2023-04-26,250,61,639,128,6,12526,8448597,75733
Brazil,2023-07-28,83,38,932,305,44,13442,7600407,50579
Brazil,2023-08-25,814,40,481,381,50,43988,18502455,41882
Brazil,2023-11-16,245,68,839,45,39,10177,3231042,8708
Brazil,2023-04-06,326,52,81,357,8,8429,18524306,9352
Brazil,2023-08-29,180,10,938,161,30,94134,17684130,41177
Brazil,2023-03-29,179,90,241,35,44,93476,3825762,66415
Brazil,2023-06-06,58,63,168,462,42,49051,7173149,78102
Brazil,2023-05-06,909,22,919,96,41,16990,14875277,60004
Brazil,2023-09-16,713,45,923,82,50,84684,11858049,17352
Brazil,2023-03-28,125,16,375,276,32,75310,17533681,451
Brazil,2023-11-07,468,89,391,268,6,30853,7137037,64599
Brazil,2023-02-12,528,65,479,22,12,63387,11898279,36398
Brazil,2023-10-03,657,67,600,109,17,55469,1281783,40798
Brazil,2023-09-22,868,38,92,19,33,72681,18286237,35596
Brazil,2023-02-13,674,25,718,365,18,2672,14479111,49886
Brazil,2023-06-21,702,9,176,392,33,44945,12773197,91530
Brazil,2023-01-11,837,3,894,259,41,49918,4791709,35006
Brazil,2023-02-01,490,60,610,494,28,80330,10683947,91399
Brazil,2023-05-05,128,24,589,493,16,19685,7091475,16050
Brazil,2023-11-02,36,88,524,268,42,27011,7420552,32117
Brazil,2023-10-30,507,64,184,270,11,74720,1536362,23238
Brazil,2023-10-30,144,25,802,209,22,89776,1295322,75746
Brazil,2023-07-10,840,10,313,146,24,51147,16247190,62932
Brazil,2023-09-03,436,22,914,181,0,59717,7952251,29541
Brazil,2023-04-19,40,11,89,250,9,34687,13989072,15386
Brazil,2023-11-06,410,58,332,17,20,84364,10487939,50697
Brazil,2023-04-01,989,6,375,209,21,10558,2316459,49493
Brazil,2023-08-20,474,5,261,381,37,83591,4469232,89499
Brazil,2023-01-13,746,1,784,48,10,55551,2704037,18273
Brazil,2023-10-29,978,2,32,375,36,32947,15321211,51562
Brazil,2023-01-01,938,43,897,377,48,54433,13462936,86135
Brazil,2023-01-31,47,94,915,315,31,35371,17634759,91466
Brazil,2023-08-14,656,31,904,293,23,32899,12177309,11519
Brazil,2023-09-20,992,27,510,3,4,60956,2243716,33723
Brazil,2023-09-23,633,94,64,80,6,23732,1174537,19477
Brazil,2023-07-14,856,99,292,473,12,10100,11257730,55296
Brazil,2023-02-22,930,58,994,227,3,47190,18355507,90053
Brazil,2023-11-21,447,43,630,32,37,35205,10709200,38819
Brazil,2023-04-01,828,73,192,485,49,12707,14273991,28508
Brazil,2023-01-28,352,4,505,124,11,3444,17121085,43080
Brazil,2023-09-01,461,61,835,110,7,9905,18308829,86754
Brazil,2023-04-03,728,33,276,370,6,88120,1284724,77008
Brazil,2023-08-07,641,5,462,477,14,48546,2432444,25947
Brazil,2023-11-04,851,57,584,269,17,57293,16590491,17557
Brazil,2023-05-14,389,24,612,466,28,50029,17015969,88833
Brazil,2023-11-19,277,43,774,480,34,51360,1512146,29532
Brazil,2023-10-01,555,8,375,161,8,38037,4893142,8040
Brazil,2023-01-21,976,94,184,254,44,63077,13241930,7049
Brazil,2023-04-17,96,46,683,234,27,5097,7962247,91733
Brazil,2023-03-19,115,44,190,472,28,17012,1573353,93948
Brazil,2023-07-31,353,30,794,225,9,33942,11267404,79771
Brazil,2023-02-13,34,90,141,299,2,4961,15966654,76032
Brazil,2023-04-13,862,99,864,131,1,99113,14486461,23797
Brazil,2023-10-23,672,35,191,251,14,91105,19804646,72297
Brazil,2023-04-29,171,74,529,182,13,76157,17724834,98330
Brazil,2023-04-22,786,34,572,490,29,7504,4097131,33074
Brazil,2023-02-06,71,90,897,470,49,70750,4774063,31021
Brazil,2023-08-22,278,31,653,248,7,77134,15854548,75577
Brazil,2023-03-20,461,12,423,407,50,1862,7164647,22472
Brazil,2023-09-30,499,8,457,352,14,89142,9098693,69422
Brazil,2023-01-13,785,24,810,31,17,63809,15105980,69186
Brazil,2023-02-21,623,82,386,1,50,25066,12911901,93035
Brazil,2023-08-21,946,12,419,337,44,49805,7254440,67177
Brazil,2023-01-10,404,10,760,289,18,43205,8831996,93572
Brazil,2023-04-19,672,35,184,439,33,30117,12400850,35813
Brazil,2023-02-07,657,29,579,386,15,48908,3891372,5022
Brazil,2023-05-27,279,26,309,257,4,82312,5214687,75407
Brazil,2023-07-08,68,37,672,74,21,81292,3503170,48111
Brazil,2023-06-23,190,74,920,301,8,25223,2425706,4380
Brazil,2023-09-02,615,80,870,289,25,11362,5610975,72962
Brazil,2023-07-30,179,94,581,454,50,89440,7424429,93638
Brazil,2023-09-03,666,27,538,141,38,88138,11144914,83793
Brazil,2023-07-02,326,67,606,99,0,45130,9360821,33413
Brazil,2023-11-08,403,83,788,178,30,61677,17853754,76659
Brazil,2023-03-21,392,6,763,264,30,31882,15156529,40720
Brazil,2023-10-24,327,46,447,44,11,37689,12772799,32255
Brazil,2023-11-23,620,29,421,255,20,82266,14091923,38886
Brazil,2023-08-23,445,0,358,130,18,60184,9454042,59567
Brazil,2023-05-01,685,60,604,260,16,69568,7638364,51556
Brazil,2023-02-09,627,43,853,363,26,66132,5944965,8201
Brazil,2023-07-10,73,78,786,202,26,6832,10124556,94117
Brazil,2023-06-12,215,93,376,124,24,74016,6259518,20213
Brazil,2023-07-01,893,74,652,484,25,48295,2967726,78565
Brazil,2023-05-12,542,60,440,498,18,98446,11175472,81952
Brazil,2023-06-04,872,60,636,238,31,39796,16817584,70123
Brazil,2023-01-17,544,93,278,332,49,11773,2405614,19453
Brazil,2023-10-09,419,20,229,53,3,57612,11835542,97965
Brazil,2023-06-09,366,86,823,29,33,72580,18899702,47763
Brazil,2023-09-13,578,85,213,263,29,73700,13813515,25285
Brazil,2023-06-26,550,14,303,488,19,17042,7534399,19206
Brazil,2023-05-25,239,21,5,368,6,38878,1003026,35264
Brazil,2023-10-12,505,51,482,259,44,37235,17718359,15693
Brazil,2023-11-17,220,66,108,333,21,25097,7210086,93239
Brazil,2023-02-26,151,34,984,17,2,74799,14739149,66528
Brazil,2023-06-28,258,82,674,347,48,29051,9883447,84496
Brazil,2023-08-01,271,42,746,442,10,66619,7857966,55166
Brazil,2023-11-28,175,48,320,364,43,78343,1748937,82914
Brazil,2023-08-30,215,96,48,432,8,16083,15136494,62537
Brazil,2023-11-22,149,1,453,318,41,47046,16344611,57774
Brazil,2023-04-18,985,50,222,470,6,8466,15418108,64250
Brazil,2023-08-17,886,61,623,22,4,28015,16140656,45566
Brazil,2023-04-09,81,53,886,227,50,12889,17153782,50885
Brazil,2023-02-18,105,14,631,153,17,46989,1476035,71091
Brazil,2023-04-11,786,27,996,156,17,64454,8788066,57554
Brazil,2023-04-19,577,7,24,428,9,94680,16889576,88336
Brazil,2023-01-22,330,80,836,476,14,38575,5928331,34193
Brazil,2023-06-20,961,34,821,235,49,99517,9899416,36627
Brazil,2023-03-07,576,49,15,89,40,22545,1747550,1256
Brazil,2023-02-09,522,58,829,212,45,47636,4380513,69147
Brazil,2023-02-22,1,81,60,46,50,19416,15474912,56792
Brazil,2023-07-13,396,65,300,228,24,48753,10993498,1943
Brazil,2023-09-14,319,87,499,150,26,92844,11683523,34531
Brazil,2023-11-26,710,72,714,10,8,56956,9388714,54501
Brazil,2023-06-22,452,60,230,165,7,53326,12770613,98779
Brazil,2023-10-18,42,0,682,87,39,42226,12546323,78545
Brazil,2023-07-03,192,69,288,264,42,26544,7020973,8792
Brazil,2023-01-17,821,18,616,466,23,76373,3952290,33771
Brazil,2023-01-08,953,25,446,172,11,84069,1539091,32603
Brazil,2023-11-17,659,96,741,405,23,51881,2735167,78247
Brazil,2023-09-13,373,84,422,137,21,92978,13291114,29351
Brazil,2023-04-30,185,67,996,227,29,76312,12005098,65332
Brazil,2023-09-08,292,88,142,246,33,81349,8452067,54689
Brazil,2023-08-02,654,55,525,61,5,84457,15188175,53560
Brazil,2023-01-27,992,72,937,14,24,61484,3304674,68071
Brazil,2023-09-30,502,38,330,342,26,11403,2651214,20753
Brazil,2023-04-01,633,79,192,124,48,26692,6114220,99424
Brazil,2023-03-31,750,9,741,403,23,80275,16345397,72790
Brazil,2023-08-06,531,68,200,282,10,59191,1048320,13364
Brazil,2023-07-18,344,13,825,471,10,6473,10613967,56281
Brazil,2023-11-28,835,57,494,124,50,63571,3569042,60908
Brazil,2023-09-14,980,31,122,163,0,53791,14160880,87640
Brazil,2023-02-15,545,3,155,399,1,97028,1657603,29209
Brazil,2023-11-18,658,74,817,330,9,92705,9806809,70262
Brazil,2023-05-12,841,21,611,375,3,97474,18967895,30773
